-1629,-104,34,-1017,70,25,-394,-36,-15,10,5,-10,-4,3,6,
-1629,-104,34,-1017,70,25,-394,-36,-15,10,5,-10,-4,3,6,
-941,-41,19,-599,-14,0,-244,19,3,11,9,-7,-5,-13,0,
-941,-41,19,-599,-14,0,-244,19,3,11,9,-7,-5,-13,0,
9,-146,16,-2,124,2,-7,21,-47,6,-8,7,-9,4,2,
9,-146,16,-2,124,2,-7,21,-47,6,-8,7,-9,4,2,
-1290,-1,-3,-1105,12,0,-875,-8,-12,5,16,12,-16,-12,5,
-1290,-1,-3,-1105,12,0,-875,-8,-12,5,16,12,-16,-12,5,
-949,5,-2,-605,-8,-3,-245,8,0,2,1,3,-6,-1,-1,
-949,5,-2,-605,-8,-3,-245,8,0,2,1,3,-6,-1,-1,
-954,-3,3,-606,-2,-5,-243,6,8,6,2,-1,-5,-9,0,
-954,-3,3,-606,-2,-5,-243,6,8,6,2,-1,-5,-9,0,
-53,2103,-26,-1,-383,-11,28,50,-370,1,-40,0,-10,-2,4,
-53,2103,-26,-1,-383,-11,28,50,-370,1,-40,0,-10,-2,4,
14,-173,-6,-17,105,-7,-5,12,-38,3,-5,-3,2,-5,-3,
14,-173,-6,-17,105,-7,-5,12,-38,3,-5,-3,2,-5,-3,
13,103,-10,8,105,10,3,-3,18,0,6,-3,6,-16,3,
13,103,-10,8,105,10,3,-3,18,0,6,-3,6,-16,3,
24,-162,-3,12,104,6,-6,5,-35,3,-4,11,4,-1,2,
24,-162,-3,12,104,6,-6,5,-35,3,-4,11,4,-1,2,
2,227,-7,-4,128,-3,-4,-15,14,2,0,3,5,-4,-1,
2,227,-7,-4,128,-3,-4,-15,14,2,0,3,5,-4,-1,
-1,43,-20,-23,-2,-7,13,-17,16,-10,3,-18,-9,-2,8,
-1,43,-20,-23,-2,-7,13,-17,16,-10,3,-18,-9,-2,8,
-2156,-458,683,-849,154,-636,-1815,-228,75,526,-87,161,-131,70,-73,
-2156,-458,683,-849,154,-636,-1815,-228,75,526,-87,161,-131,70,-73,
-1288,2,-3,-1086,4,-3,-859,-8,-3,2,13,2,5,-20,-1,
-1288,2,-3,-1086,4,-3,-859,-8,-3,2,13,2,5,-20,-1,
-926,1,-2,-604,10,-1,-242,-17,-5,5,4,8,5,0,-1,
-926,1,-2,-604,10,-1,-242,-17,-5,5,4,8,5,0,-1,
-944,9,-8,-594,3,-1,-245,2,-6,7,8,-3,-2,-1,-4,
-944,9,-8,-594,3,-1,-245,2,-6,7,8,-3,-2,-1,-4,
-1266,26,5,-1107,4,-7,-850,2,10,7,5,-13,-1,6,-16,
-1266,26,5,-1107,4,-7,-850,2,10,7,5,-13,-1,6,-16,
-935,23,-14,-593,4,0,-244,-7,-9,3,6,3,3,-2,3,
-935,23,-14,-593,4,0,-244,-7,-9,3,6,3,3,-2,3,
-949,18,-1,-585,1,-5,-231,-4,-5,-8,4,1,5,3,-4,
-949,18,-1,-585,1,-5,-231,-4,-5,-8,4,1,5,3,-4,
84,50,-20,-37,-22,21,44,49,26,-10,-4,-11,11,5,9,
84,50,-20,-37,-22,21,44,49,26,-10,-4,-11,11,5,9,
73,62,-13,-20,2,8,-1,11,4,0,-18,0,0,7,0,
-1094,-257,272,673,-90,-139,-248,91,-28,3,33,-51,21,-36,19,
-1094,-257,272,673,-90,-139,-248,91,-28,3,33,-51,21,-36,19,
79,1,-7,-21,-7,3,-3,4,-9,-15,-4,11,6,-6,-4,
-443,-165,99,82,-4,5,24,3,21,-6,-19,-13,1,12,-4,
-443,-165,99,82,-4,5,24,3,21,-6,-19,-13,1,12,-4,
-621,-11,12,13,-6,-14,9,-1,6,-3,13,4,5,4,-4,
-621,-11,12,13,-6,-14,9,-1,6,-3,13,4,5,4,-4,
1140,4108,338,-1262,2114,-572,1122,297,178,462,169,-178,181,33,-41,
1140,4108,338,-1262,2114,-572,1122,297,178,462,169,-178,181,33,-41,
-85,2166,11,23,-680,-7,21,48,-166,-11,-72,-3,-9,-11,-13,
-85,2166,11,23,-680,-7,21,48,-166,-11,-72,-3,-9,-11,-13,
18,-160,-21,-8,101,-5,-15,-3,-32,-2,-3,-4,-2,-3,3,
18,-160,-21,-8,101,-5,-15,-3,-32,-2,-3,-4,-2,-3,3,
11,371,-20,-3,182,2,-5,17,0,1,4,12,-1,-8,0,
11,371,-20,-3,182,2,-5,17,0,1,4,12,-1,-8,0,
0,-131,-12,-12,84,-5,-5,3,-31,2,3,-2,-4,2,5,
0,-131,-12,-12,84,-5,-5,3,-31,2,3,-2,-4,2,5,
-11,514,-15,-2,189,1,-2,-6,-14,6,-1,3,5,3,0,
-11,514,-15,-2,189,1,-2,-6,-14,6,-1,3,5,3,0,
18,24,-32,19,28,-4,1,-7,7,-19,-21,-5,0,-8,-2,
18,24,-32,19,28,-4,1,-7,7,-19,-21,-5,0,-8,-2,
1531,1725,391,-1038,-737,-225,510,-168,60,83,-10,127,-53,-22,12,
1531,1725,391,-1038,-737,-225,510,-168,60,83,-10,127,-53,-22,12,
-43,-120,1,14,62,3,-9,14,-25,14,13,-8,-10,7,3,
-43,-120,1,14,62,3,-9,14,-25,14,13,-8,-10,7,3,
-9,660,-28,17,158,17,7,-11,-48,-2,-2,9,7,-4,2,
-9,660,-28,17,158,17,7,-11,-48,-2,-2,9,7,-4,2,
1061,-55,-23,-167,56,9,-14,-6,12,-7,-5,-2,-5,3,3,
1061,-55,-23,-167,56,9,-14,-6,12,-7,-5,-2,-5,3,3,
681,439,166,-119,85,-23,-16,50,-22,-10,-11,-22,18,8,-5,
681,439,166,-119,85,-23,-16,50,-22,-10,-11,-22,18,8,-5,
706,16,32,-490,-22,7,322,14,18,-11,2,-21,-6,0,-3,
706,16,32,-490,-22,7,322,14,18,-11,2,-21,-6,0,-3,
440,-18,10,-110,12,6,-14,-7,12,10,14,3,9,11,-3,
440,-18,10,-110,12,6,-14,-7,12,10,14,3,9,11,-3,
449,19,-10,-136,-3,-13,1,2,2,-11,0,-10,-15,2,9,
449,19,-10,-136,-3,-13,1,2,2,-11,0,-10,-15,2,9,
2477,2165,-1148,341,-1340,-1001,1018,47,462,66,-64,-167,-467,355,217,
2477,2165,-1148,341,-1340,-1001,1018,47,462,66,-64,-167,-467,355,217,
237,-208,-277,-189,130,196,42,142,-42,-45,-72,-103,45,6,-26,
237,-208,-277,-189,130,196,42,142,-42,-45,-72,-103,45,6,-26,
-70,-239,4,1,-50,-16,-3,50,49,10,-13,-5,-10,9,-5,
-70,-239,4,1,-50,-16,-3,50,49,10,-13,-5,-10,9,-5,
278,5,-150,38,-36,-13,-15,-8,46,1,19,9,6,6,10,
278,5,-150,38,-36,-13,-15,-8,46,1,19,9,6,6,10,
1833,852,141,-127,-41,-44,-95,-52,119,31,-27,107,-45,-66,-75,
1833,852,141,-127,-41,-44,-95,-52,119,31,-27,107,-45,-66,-75,
133,152,-70,43,-115,11,5,-50,-86,8,12,14,-2,31,0,
133,152,-70,43,-115,11,5,-50,-86,8,12,14,-2,31,0,
26,206,-103,-35,-197,-12,-30,-3,2,-20,18,-16,5,9,-3,
26,206,-103,-35,-197,-12,-30,-3,2,-20,18,-16,5,9,-3,
239,97,-86,-37,85,7,-8,-58,-2,16,1,5,5,0,2,
239,97,-86,-37,85,7,-8,-58,-2,16,1,5,5,0,2,
144,115,68,54,5,-17,-37,-38,-12,-1,-12,25,9,-3,-2,
144,115,68,54,5,-17,-37,-38,-12,-1,-12,25,9,-3,-2,
929,150,-76,-597,-40,64,280,-64,22,37,72,-12,-26,19,-5,
929,150,-76,-597,-40,64,280,-64,22,37,72,-12,-26,19,-5,
-45,101,50,15,-40,15,-14,11,5,5,-1,10,12,-3,-12,
-45,101,50,15,-40,15,-14,11,5,5,-1,10,12,-3,-12,
479,5,-21,-123,-9,11,-19,6,11,-13,21,14,7,-7,-11,
479,5,-21,-123,-9,11,-19,6,11,-13,21,14,7,-7,-11,
521,-15,1,-50,7,-3,-31,4,-2,0,0,0,5,-8,-9,
521,-15,1,-50,7,-3,-31,4,-2,0,0,0,5,-8,-9,
518,1533,46,-86,80,-730,-12,64,-68,-53,49,-124,-65,12,-34,
518,1533,46,-86,80,-730,-12,64,-68,-53,49,-124,-65,12,-34,
-409,289,-150,-98,-73,6,32,-18,-48,-10,8,-6,7,-7,-12,
-409,289,-150,-98,-73,6,32,-18,-48,-10,8,-6,7,-7,-12,
423,111,9,-66,26,-14,-4,59,-4,4,14,-25,11,-6,9,
423,111,9,-66,26,-14,-4,59,-4,4,14,-25,11,-6,9,
449,45,71,-111,-3,13,-24,-30,4,-20,-9,2,9,11,-3,
449,45,71,-111,-3,13,-24,-30,4,-20,-9,2,9,11,-3,
-285,87,16,-54,1,-19,13,-20,-32,-18,12,3,7,10,3,
-285,87,16,-54,1,-19,13,-20,-32,-18,12,3,7,10,3,
-3391,3755,-2837,-505,965,-935,303,-1198,-289,892,-67,-340,132,-205,121,
-3391,3755,-2837,-505,965,-935,303,-1198,-289,892,-67,-340,132,-205,121,
-1371,33,-706,853,-735,465,-743,405,-642,-454,322,-250,283,-167,205,
-1371,33,-706,853,-735,465,-743,405,-642,-454,322,-250,283,-167,205,
-171,-396,62,-149,-349,18,-56,38,-258,27,43,-8,20,19,21,
-171,-396,62,-149,-349,18,-56,38,-258,27,43,-8,20,19,21,
-81,-251,40,-68,-193,-10,-31,41,-66,-3,8,12,9,13,-1,
-81,-251,40,-68,-193,-10,-31,41,-66,-3,8,12,9,13,-1,
-118,24,20,-77,6,-13,-19,-7,-11,-3,-11,-8,-4,-4,-2,
-118,24,20,-77,6,-13,-19,-7,-11,-3,-11,-8,-4,-4,-2,
40,-327,28,-23,-201,7,0,30,-64,-2,-21,-3,1,-4,-6,
40,-327,28,-23,-201,7,0,30,-64,-2,-21,-3,1,-4,-6,
5,13,-41,-37,-17,-3,12,-14,25,-29,1,-7,-17,-2,-2,
5,13,-41,-37,-17,-3,12,-14,25,-29,1,-7,-17,-2,-2,
-1381,-634,218,492,-483,-135,83,140,-426,130,148,-97,99,-69,51,
-1381,-634,218,492,-483,-135,83,140,-426,130,148,-97,99,-69,51,
121,-341,43,-47,-193,-4,15,12,-61,-3,-46,8,-7,10,5,
121,-341,43,-47,-193,-4,15,12,-61,-3,-46,8,-7,10,5,
110,-8,9,-52,-8,-3,26,18,-9,-5,-1,7,-14,5,2,
110,-8,9,-52,-8,-3,26,18,-9,-5,-1,7,-14,5,2,
-199,-542,206,-95,-367,-70,37,84,-172,-5,-36,34,-17,92,-5,
-199,-542,206,-95,-367,-70,37,84,-172,-5,-36,34,-17,92,-5,
-421,-41,3,-14,20,-5,17,-4,-2,8,3,-6,9,8,0,
-421,-41,3,-14,20,-5,17,-4,-2,8,3,-6,9,8,0,
-339,294,-332,151,201,126,-2,-199,96,-25,-100,112,-9,44,4,
-339,294,-332,151,201,126,-2,-199,96,-25,-100,112,-9,44,4,
27,-26,46,-14,-4,-24,7,1,9,2,5,3,11,-8,12,
-201,385,-123,-14,17,-8,5,-4,-47,20,5,1,-16,27,-6,
-201,385,-123,-14,17,-8,5,-4,-47,20,5,1,-16,27,-6,
-171,243,-73,-389,57,309,-74,94,-37,13,-17,28,79,-65,-22,
-171,243,-73,-389,57,309,-74,94,-37,13,-17,28,79,-65,-22,
-91,64,72,-23,-10,50,-1,-42,-10,51,30,-11,-33,7,8,
-91,64,72,-23,-10,50,-1,-42,-10,51,30,-11,-33,7,8,
-71,46,39,-34,-1,28,0,-16,-22,5,0,9,2,-12,-7,
-344,-48,-32,-299,4,-32,-181,15,-3,-1,-5,8,-18,-23,17,
-344,-48,-32,-299,4,-32,-181,15,-3,-1,-5,8,-18,-23,17,
-269,-8,-3,-119,1,-2,-33,-16,0,-5,4,-3,-6,5,2,
-269,-8,-3,-119,1,-2,-33,-16,0,-5,4,-3,-6,5,2,
-219,-38,2,-115,-8,2,-38,1,-1,5,-10,7,-12,6,-2,
-219,-38,2,-115,-8,2,-38,1,-1,5,-10,7,-12,6,-2,
-33,44,4,6,-6,-4,24,-22,-2,13,-5,19,6,-15,-1,
-33,44,4,6,-6,-4,24,-22,-2,13,-5,19,6,-15,-1,
308,52,-53,-148,31,13,27,-9,28,-9,-14,6,-12,-4,-13,
308,52,-53,-148,31,13,27,-9,28,-9,-14,6,-12,-4,-13,
106,38,-30,15,4,-24,-6,10,12,6,2,-1,-3,3,7,
119,10,-8,-1,-1,3,6,-10,14,13,4,-3,16,-6,-6,
-172,2580,198,4,-2499,54,58,72,-1350,93,-98,-30,32,-3,10,
-172,2580,198,4,-2499,54,58,72,-1350,93,-98,-30,32,-3,10,
135,-996,45,8,-770,-7,138,53,-664,97,19,-2,86,2,46,
135,-996,45,8,-770,-7,138,53,-664,97,19,-2,86,2,46,
132,-694,97,-101,-480,-133,-5,40,-203,-3,-39,52,0,116,-2,
132,-694,97,-101,-480,-133,-5,40,-203,-3,-39,52,0,116,-2,
52,-22,-3,-4,42,-35,-8,8,1,-6,-2,-16,11,1,0,
132,-673,100,-141,-449,-122,-18,26,-200,-4,-36,49,11,114,0,
132,-673,100,-141,-449,-122,-18,26,-200,-4,-36,49,11,114,0,
-112,1252,-5,1,696,7,-5,9,240,6,49,10,3,1,4,
-112,1252,-5,1,696,7,-5,9,240,6,49,10,3,1,4,
-13,624,11,2,-43,1,11,8,-62,-1,3,0,-2,29,-3,
-13,624,11,2,-43,1,11,8,-62,-1,3,0,-2,29,-3,
-21,559,2,-4,-82,-4,9,-5,-41,6,14,-19,-7,29,1,
-21,559,2,-4,-82,-4,9,-5,-41,6,14,-19,-7,29,1,
78,-946,65,-9,-797,15,95,56,-622,82,24,-6,79,-4,59,
78,-946,65,-9,-797,15,95,56,-622,82,24,-6,79,-4,59,
100,-679,95,-143,-456,-128,-7,15,-212,-2,-13,56,2,116,0,
100,-679,95,-143,-456,-128,-7,15,-212,-2,-13,56,2,116,0,
92,-665,98,-146,-464,-136,6,30,-192,3,-26,44,0,123,-5,
92,-665,98,-146,-464,-136,6,30,-192,3,-26,44,0,123,-5,
-64,1354,-42,-2,691,-5,28,19,99,10,40,15,8,-6,17,
-64,1354,-42,-2,691,-5,28,19,99,10,40,15,8,-6,17,
-7,538,29,-1,-88,9,18,-1,-32,2,-3,-23,3,27,-3,
-7,538,29,-1,-88,9,18,-1,-32,2,-3,-23,3,27,-3,
23,-70,5,-9,-2,-5,-2,16,0,6,0,19,-9,26,2,
-4,507,25,-9,-128,10,3,-13,-12,-6,6,-17,-8,19,-1,
-4,507,25,-9,-128,10,3,-13,-12,-6,6,-17,-8,19,-1,
23,-78,23,-4,-23,-7,-3,8,-21,-3,-1,31,-10,24,-5,
-409,529,192,-25,-463,-29,-21,44,193,5,-91,49,24,-50,25,
-409,529,192,-25,-463,-29,-21,44,193,5,-91,49,24,-50,25,
-47,-16,10,-14,27,20,32,34,-19,-3,0,-11,6,-3,-4,
-47,-16,10,-14,27,20,32,34,-19,-3,0,-11,6,-3,-4,
-131,369,-54,23,83,-15,10,28,-73,-1,19,-11,-7,-8,1,
-131,369,-54,23,83,-15,10,28,-73,-1,19,-11,-7,-8,1,
-15,56,-7,-2,2,-14,5,-9,-17,22,2,8,0,-1,-4,
-21,-28,24,8,8,-19,-7,15,-13,10,-8,15,-6,-8,0,
-21,-28,24,8,8,-19,-7,15,-13,10,-8,15,-6,-8,0,
-110,431,46,-23,-5,-17,30,4,6,-17,-9,-19,24,-8,-4,
-110,431,46,-23,-5,-17,30,4,6,-17,-9,-19,24,-8,-4,
6,50,-7,-1,-23,3,6,27,2,6,9,-3,0,-2,-3,
24,49,25,23,-1,4,20,-2,6,2,-7,6,-2,-2,-4,
-7827,-2622,1289,-2062,-2298,1015,1032,1457,-2123,-586,1373,819,-470,442,-400,
-7827,-2622,1289,-2062,-2298,1015,1032,1457,-2123,-586,1373,819,-470,442,-400,
-1819,-949,1045,841,-403,-979,-912,383,66,486,-94,-375,210,51,-31,
-1819,-949,1045,841,-403,-979,-912,383,66,486,-94,-375,210,51,-31,
-318,-79,-77,-245,-9,-68,-133,21,-28,-44,-31,26,26,-14,4,
-318,-79,-77,-245,-9,-68,-133,21,-28,-44,-31,26,26,-14,4,
-250,-54,1,-130,-13,0,-49,-4,-6,10,-6,-7,0,0,5,
-250,-54,1,-130,-13,0,-49,-4,-6,10,-6,-7,0,0,5,
-135,-54,-45,-70,-17,-22,-16,-14,5,7,20,-1,-3,4,6,
-135,-54,-45,-70,-17,-22,-16,-14,5,7,20,-1,-3,4,6,
-179,18,-7,-152,0,-23,-97,-11,-4,-3,-18,8,-1,-3,-2,
-179,18,-7,-152,0,-23,-97,-11,-4,-3,-18,8,-1,-3,-2,
-135,-8,-6,-59,-4,0,-31,-6,20,6,0,-4,-3,0,-7,
-135,-8,-6,-59,-4,0,-31,-6,20,6,0,-4,-3,0,-7,
-117,3,-8,-56,34,-10,-7,9,-2,21,3,-10,-2,13,0,
-117,3,-8,-56,34,-10,-7,9,-2,21,3,-10,-2,13,0,
-257,-626,591,16,320,-215,36,-273,-72,-11,88,77,6,-26,-2,
-257,-626,591,16,320,-215,36,-273,-72,-11,88,77,6,-26,-2,
43,29,-20,-11,26,12,10,-14,2,-11,2,-3,6,-1,0,
